transaction_id,order_id,order_line_number,order_date,order_year,order_month,order_month_name,order_quarter,order_day_of_week,ship_date,delivery_date,customer_id,customer_full_name,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_state,customer_zip,customer_region,customer_segment,customer_gender,customer_age,customer_age_group,product_id,product_name,sku,brand,category,sub_category,department,quantity_ordered,unit_list_price,discount_pct,unit_selling_price,line_total_before_tax,tax_rate_pct,tax_amount,line_total_with_tax,store_id,store_name,store_city,store_state,store_region,store_type,employee_id,employee_name,employee_job_title,promo_id,promo_name,sales_channel,payment_method,shipping_method,order_status,is_returned,cost_price,gross_profit,data_source,record_created_ts,last_modified_ts
TXN-10001400-3757,10001400,2,"February 21, 2021",2021,2,February,Q1,Sunday,27-02-2021,"March 05, 2021",1267,Mrs. Gary Myers,Gary,Myers,garymyers@icloud.com,(805) 823-2765,dallas,Texas,92684,South,Bronze,Non-Binary,57,51-65,2001,Wireless Bluetooth Headphones,SKU-2001-7938,SoundPro,Electronics,Audio,Technology,2,149.99,26.0,110.99,221.98,5.0,11.10,233.08,3043,Crossroads Express,Atlanta,Georgia,South,Express,4060,Matthew Mendoza,Senior Sales Associate,5011,Flash Sale,IN STORE,credit card,EXPRESS,Returned,Y,,$88.16,CRM,2021-02-21 00:00:00,2021-02-26 00:00:00
TXN-10005958-16009,10005958,2,2020/11/12,2020,11,November,Q4,Thursday,16-11-2020,"Nov 25, 2020",1359,Gary King,Gary,King,gary.king445@aol.com,(710) 941-7630,Omaha,Nebraska,82746,Midwest,Gold,M,50,36-50,2054,Stapler Heavy Duty,SKU-2054-5278,BindRight,office,Accessories,Books & Office,5,19.99,49.0,10.19,50.95,8.0,4.08,55.03,3027,Downtown Hub Standard,Sacramento,CA,West,Pop-Up,4007,Michelle Ward,Store Manager,5019,No Promo,Web,Bank Transfer,In-Store Pickup,returned,Y,$42.70,$8.25,Manual,2020-11-12 00:00:00,
TXN-10004432-11834,10004432,3,11/17/2023,2023,11,November,Q4,Friday,2023/11/19,"November 26, 2023",1212,George Long,George,Long,george_long@hotmail.com,348-414-4573,Memphis,TN,85455,South,Gold,Other,33,26-35,2016,Denim Jeans Slim Fit,SKU-2016-5459,DenimCo,Clothing,Bottoms,Apparel & Sports,1,64.99,26.0,$48.09,$48.09,7.000000000000001,3.37,51.46,3049,Downtown Hub Flagship,Louisville,KY,South,Flagship,4092,Donald Martin,Senior Sales Associate,5011,Flash Sale,mobile,Buy Now Pay Later,standard shipping,shipped,No,34.85,13.24,pos,2023-11-17 00:00:00,
TXN-10003667-9729,10003667,4,06/10/2024,2024,10,October,Q4,Sunday,2024/10/20,21/10/2024,1219,Mrs. Nancy Mitchell,Nancy,Mitchell,nancymitchell@protonmail.com,2585641096,El Paso,Texas,34400,South,Silver,Female,59,51-65,2058,Desk Lamp LED Adjustable,SKU-2058-2037,LumLight,Office,Lighting,Books & Office,1,44.99,23.0,34.64,$34.64,8.0,$2.77,37.41,3029,Eastside Plaza Flagship,Los Angeles,CA,WEST,Express,4051,Andrew Ward,Sales Manager,5006,No Promo,IN STORE,bnpl,Overnight Shipping,processing,1,23.50,,crm,2024-10-06 00:00:00,2024-10-11 00:00:00
TXN-10002528-6719,10002528,5,03/22/2020,2020,3,March,Q1,Sunday,2020/04/05,04/06/2020,9920,Ms. Julie Williams,  Julie,williams,JULIE_WILLIAMS@MAIL.COM,23.391.5087,san jose,ca,36006,West,Bronze,F,34,26-35,2007,Portable Bluetooth Speaker,SKU-2007-6416,SoundPro,Electronics,Audio,Technology,5,59.99,22.0,46.79,233.95,6.0,14.04,247.99,3030,Riverside Pop-Up,Milwaukee,Wisconsin,  Midwest ,Express,4061,Kathleen Cruz,Sales Manager,5027,Weekend Deal,ONLINE,debit card,Free Shipping,shipped,No,120.70,113.25,POS,2020-03-22 00:00:00,
TXN-10003940-10476,10003940,1,"May 04, 2023",2023,5,May,Q2,Thursday,2023-05-10,"May 19, 2023",9850,Mrs. Gary Foster,gary,Foster,GARY.FOSTER265@GMAIL.COM,  879-825-7607,Louiville,Kentuky,37962,South,Bronze,Prefer not to say,23,18-25,2041,Vitamin C 1000mg 90 Tablets,SKU-2041-1431,VitaCore,health,Vitamins,Health & Beauty,1,19.99,48.0,$10.39,10.39,8.0,$0.83,11.22,3020,Parkway Express,San Francisco,California,west,Outlet,4053,Barbara Carter,Regional Manager,5022,No Promo,IN STORE,credit card,Standard Shipping,shipped,N,7.53,$2.86,Web,2023-05-04 00:00:00,2023-05-08 00:00:00
TXN-10002109-5582,10002109,3,09/01/2020,2020,1,January,Q1,Thursday,16/01/2020,"January 25, 2020",1291,Eric Morgan,Eric,MORGAN,eric_morgan@yahoo.com,(628) 620-4094,Memphis,TN,20552,South,Silver,,23,18-25,2045,Hair Dryer Professional,SKU-2045-9252,StylePro,Beauty,Hair Care,Health & Beauty,1,69.99,44.0,39.19,$39.19,8.0,$3.14,42.33,3005,Grand Avenue Flagship,Cleveland,Ohio,Midwest,Flagship,4094,Ronald Gray,Regional Manager,5026,Weekend Deal,Web,Google Pay,Standard Shipping,PROCESSING,1,37.87,$1.32,web,2020-01-09 00:00:00,2020-01-12 00:00:00
TXN-10000794-2158,10000794,3,06-04-2023,2023,4,April,Q2,Thursday,19-04-2023,2023/04/23,1384,Ms. Mary Johnson,Mary,Johnson,mary_johnson653@aol.com,(810) 322-7807,columbus,Ohio,55323,Midwest,Silver,FEMALE,60,51-65,2035,Hiking Boots Waterproof,SKU-2035-6241,TrailBoss,Footwear,Outdoor,Fitness & Outdoors,5,$139.99,0.0,$139.99,699.95,7.000000000000001,$49.00,748.95,3025,Downtown Hub Pop-Up,Colorado Springs,CO,West,Outlet,4090,Jennifer Bennett,Sales Manager,,No Promo,Store,gift card,Free Ship,PROCESSING,1,246.40,,web,2023-04-06 00:00:00,2023-04-06 00:00:00
TXN-10002143-5671,10002143,2,13-03-2021,2021,3,March,Q1,Saturday,2021/03/17,"Mar 21, 2021",1338,Carol King,Carol,King,carolking754@outlook.com,569-674-1890,San Diego,California,50619,West,Gold,M,34,26-35,2019,Gym Gloves Workout,SKU-2019-9734,FlexFit,Clothing,Accessories,Apparel & Sports,1,$19.99,37.0,12.59,12.59,8.0,$1.01,$13.60,3027,Downtown Hub Standard,Sacramento,CA,West,Pop-Up,4039,Donna Sanders,Account Executive,5023,Flash Sale,In-Store,apple pay,Overnight,CANCELLED,Yes,7.40,5.19,erp,2021-03-13 00:00:00,2021-03-13 00:00:00
TXN-10002292-6084,10002292,5,2020-05-31,2020,5,May,Q2,Sunday,12/06/2020,"June 14, 2020",1414,Mrs. Patricia Long,PATRICIA,Long,patricialong577@gmail.com,,San Diego,CA,49010,West,Bronze,Non-Binary,53,51-65,2012,Women's Yoga Pants,SKU-2012-5183,FlexFit,Clothing,Activewear,Apparel & Sports,1,49.99,30.0,34.99,34.99,9.0,3.15,38.14,3019,City Center Standard,San Antonio,Texas,south,Standard,4096,Barbara Allen,Sales Consultant,5021,NO PROMO,Mobile App,bnpl,Express Shipping,delivered,FALSE,$18.21,,pos,2020-05-31 00:00:00,2020-06-03 00:00:00
TXN-10001119-2974,10001119,3,2022/11/07,2022,11,November,Q4,Monday,11/17/2022,20-11-2022,1162,Jacob James,JACOB,James,jacob_james@icloud.com,8835473730,colorado springs,Colorado,19872,West,Gold,male,43,36-50,2069,Telescope Beginner 70mm,SKU-2069-4584,StarGaze,Toys,Educational,Toys & Games,2,89.99,49.0,45.89,91.78,7.000000000000001,6.42,$98.20,3016,Uptown Pop-Up,Boston,MA,Northeast,Pop-Up,4009,Eric Garcia,Senior Sales Associate,5008,No Promo,In-Store,PAYPAL,Same Day,cancelled,1,82.22,$9.56,ERP,2022-11-07 00:00:00,
TXN-10000520-1405,10000520,2,"April 07, 2022",2022,4,April,Q2,Thursday,08/04/2022,2022/04/17,1387,Dr. Cynthia Jimenez,cynthia,Jimenez,cynthiajimenez380@gmail.com,577.778.2062,El Paso,TX,69389,South,Gold,Male,24,18-25,2020,Athletic Crew Socks 6-Pack,SKU-2020-8195,ComfortStep,Clothing,socks,Apparel & Sports,3,14.99,46.0,8.09,24.27,8.0,1.94,$26.21,3049,Downtown Hub Flagship,Louisville,KY,South,Flagship,4014,Aaron Lee,Sales Associate,5007,Black Friday,catalog,Credit Card,Express,DELIVERED,Yes,22.56,,Web,2022-04-07 00:00:00,2022-04-07 00:00:00
TXN-10006083-16309,10006083,2,2024/06/19,2024,6,June,Q2,Wednesday,22-06-2024,2024/06/23,1213,Shirley Wood,Shirley,Wood,shirleywood92@mail.com,(576) 211-2966,Raleigh,NC,76813,South,Bronze,Prefer not to say,59,51-65,2050,Digital Bathroom Scale,SKU-2050-7743,HealthTrack,Health,Wellness,Health & Beauty,3,39.99,0.0,$39.99,119.97,9.0,10.80,130.77,3038,Midtown Express,Tucson,Arizona,West,Standard,4024,John Hernandez,Account Executive,,No Promo,Mobile App,Google Pay,STANDARD,Processing,No,$63.66,$56.31,ERP,2024-06-19 00:00:00,
TXN-10004548-12137,10004548,3,"February 03, 2021",2021,2,February,Q1,Wednesday,"Feb 12, 2021","February 17, 2021",1389,Sandra Flores,Sandra,Flores,sandra.flores919@mail.com,,Charlotte,North Carolina,57018,South,Platinum,Female,48,36-50,2039,Trekking Poles Adjustable,SKU-2039-1135,TrailBoss,Sports,Camping,Fitness & Outdoors,1,59.99,18.0,49.19,$49.19,8.0,3.94,53.13,3033,Riverside Express,Tucson,AZ,West,Outlet,4095,Carolyn Rodriguez,Regional Manager,5020,No Promo,PHONE,BNPL,Pickup,Cancelled,No,33.92,,Manual,2021-02-03 00:00:00,2021-02-06 00:00:00
TXN-10003044-8103,10003044,4,2022-07-27,2022,7,July,Q3,Wednesday,05/08/2022,"August 12, 2022",1222,Mr. Charles Diaz,Charles,  Diaz ,charles_diaz288@mail.com,(386) 241-1008,Cleveland,OH,46721,Midwest,Platinum,male,33,26-35,2026,Cutting Board Set Bamboo,SKU-2026-1154,NaturalChef,kitchen,Utensils,Home & Garden,4,$29.99,48.0,15.59,62.36,7.000000000000001,4.37,66.73,3020,Parkway Express,San Francisco,California,west,Outlet,4010,Jason Rogers,Sales Representative,5022,No Promo,ONLINE,gift card,Same Day Delivery,Shipped,No,,4.00,Manual,2022-07-27 00:00:00,2022-07-29 00:00:00
TXN-10003364-8895,10003364,1,23-05-2020,2020,5,May,Q2,Saturday,"Jun 01, 2020",06/06/2020,1101,Mr. Amy Rivera,Amy,  Rivera ,amy.rivera721@aol.com,585.869.7201,Charlotte,North Carolina,39215,South,Bronze,NB,35,26-35,2041,Vitamin C 1000mg 90 Tablets,SKU-2041-1431,VitaCore,health,Vitamins,Health & Beauty,4,19.99,15.0,$16.99,67.96,7.000000000000001,4.76,72.72,3049,Downtown Hub Flagship,Louisville,KY,South,Flagship,4018,Nicholas Ortiz,Store Manager,5012,Loyalty Reward,Mobile,bank transfer,Free Ship,Shipped,FALSE,30.12,37.84,ERP,2020-05-23 00:00:00,
TXN-10005885-15786,10005885,3,2023/07/02,2023,7,July,Q3,Sunday,"July 09, 2023","Jul 18, 2023",1032,Donna Anderson,Donna,Anderson,donna_anderson227@hotmail.com,743.722.4176,Los Angeles,California,35856,West,Silver,Female,34,26-35,2067,Card Game Family Fun,SKU-2067-7698,GameNight,Toys,Card Games,Toys & Games,1,14.99,38.0,9.29,9.29,5.0,0.46,9.75,3030,Riverside Pop-Up,Milwaukee,Wisconsin,  Midwest ,Express,4007,Michelle Ward,Store Manager,5028,Winter Clearance,Online,bnpl,Standard Shipping,processing,No,8.07,1.22,web,2023-07-02 00:00:00,
TXN-10004127-10969,10004127,1,01/31/2020,2020,1,January,Q1,Friday,2020-02-09,"Feb 12, 2020",1403,Katherine Cruz,Katherine,  Cruz ,katherine.cruz@hotmail.com,(404) 821-3346,denver,Colorado,11063,West,Gold,M,48,36-50,2050,Digital Bathroom Scale,SKU-2050-7743,HealthTrack,Health,Wellness,Health & Beauty,4,$39.99,0.0,39.99,159.96,5.0,8.00,167.96,3009,Midtown Outlet,Charlotte,NC,  South ,Pop-Up,4005,Stephen Mitchell,Customer Advisor,,NO PROMO,Mobile,Debit Card,Express Shipping,Shipped,No,,75.08,erp,2020-01-31 00:00:00,2020-02-01 00:00:00
TXN-10004030-10725,10004030,2,2020/05/13,2020,5,May,Q2,Wednesday,15/05/2020,2020/05/22,1588,Mrs. Donna Lopez,Donna,Lopez,donna_lopez302@outlook.com,281.238.9180,Dallas,Texas,26005,South,Silver,female,24,18-25,2022,Coffee Maker 12-Cup,SKU-2022-5885,BrewMaster,Kitchen,appliances,Home & Garden,2,$79.99,0.0,79.99,$159.98,10.0,16.00,175.98,3045,Downtown Hub Flagship,Dallas,TX,South,Pop-Up,4072,Deborah Ruiz,Regional Manager,,No Promo,mobile,Apple Pay,Free Ship,SHIPPED,Yes,$75.76,,crm,2020-05-13 00:00:00,
TXN-10005883-15780,10005883,1,28/03/2021,2021,3,March,Q1,Sunday,2021/03/30,05/04/2021,1260,Karen Anderson,  Karen ,Anderson,karen.anderson@outlook.com,,San Diego,California,42013,West,Bronze,Non-Binary,45,36-50,2046,Multivitamin Daily 120ct,SKU-2046-2719,VitaCore,Health,Vitamins,Health & Beauty,2,24.99,36.0,$15.99,31.98,6.0,$1.92,$33.90,3029,Eastside Plaza Flagship,Los Angeles,CA,WEST,Express,4027,Ashley Campbell,Regional Manager,5018,  Loyalty Reward ,Phone,credit card,Same Day Delivery,Shipped,No,20.18,11.80,web,2021-03-28 00:00:00,2021-03-30 00:00:00
TXN-10003705-9832,10003705,3,24-11-2023,2023,11,November,Q4,Friday,03-12-2023,2023/12/13,1361,Susan Hughes,Susan,Hughes,susan.hughes170@icloud.com,284-240-1003,SAN JOSE,California,48198,West,Bronze,non-binary,57,51-65,2012,Women's Yoga Pants,SKU-2012-5183,FlexFit,Clothing,Activewear,Apparel & Sports,1,$49.99,0.0,49.99,$49.99,5.0,2.50,$52.49,3017,Parkway Express,Fresno,California,West,Pop-Up,4024,John Hernandez,Account Executive,,No Promo,PHONE,apple pay,EXPRESS,shipped,N,18.21,,pos,2023-11-24 00:00:00,2023-11-24 00:00:00
TXN-10007888-21103,10007888,4,2022/07/14,2022,7,July,Q3,Thursday,21-07-2022,29/07/2022,1523,Mr. Janet Mendoza,Janet,Mendoza,janet.mendoza607@@@hotmail.com,555-777-9820,Charlotte,North Carolina,17540,South,Platinum,M,52,51-65,2048,Face Wash Gentle Cleanser,SKU-2048-1450,GlowSkin,Beauty,Skincare,Health & Beauty,1,$12.99,31.0,8.96,$8.96,8.0,0.72,$9.68,3007,Parkway Pop-Up,Philadelphia,PA,NORTHEAST,Pop-Up,4048,Tyler Mendoza,Senior Sales Associate,5029,Winter Clearance,IN STORE,gift card,Same Day,Pending,0,6.66,2.30,crm,2022-07-14 00:00:00,2022-07-14 00:00:00
TXN-10000217-562,10000217,3,2022/11/25,2022,11,November,Q4,Friday,01-12-2022,02-12-2022,1596,Mr. Justin Carter,Justin,Carter,justin.carter@mail.com,+13438198128,austin,TX,23003,South,Bronze,M,30,26-35,2024,Non-Stick Pan Set 3-Piece,SKU-2024-5329,ChefSelect,  Kitchen ,  Cookware ,Home & Garden,2,69.99,30.0,$48.99,$97.98,8.0,7.84,105.82,3002,Downtown Hub Flagship,Jacksonville,FL,South,Outlet,4071,Shirley Davis,Sales Manager,5015,  Cyber Monday ,phone,BNPL,STANDARD,cancelled,TRUE,76.28,21.70,pos,2022-11-25 00:00:00,2022-11-30 00:00:00
TXN-10007217-19353,10007217,6,"May 03, 2024",2024,5,May,Q2,Friday,12/05/2024,,1160,William Murphy,William,Murphy,william_murphy517@icloud.com,+12189821517,Los Angeles,California,59327,West,Gold,NB,37,36-50,2034,Camping Tent 4-Person,SKU-2034-5579,WildCamp,Sports,  Camping ,Fitness & Outdoors,3,189.99,48.0,$98.79,296.37,10.0,29.64,326.01,3014,Highland Express,Columbus,OH,MIDWEST,Express,4044,Joshua Jackson,Regional Manager,5010,Weekend Deal,In-Store,Apple Pay,EXPRESS,DELIVERED,Yes,$291.93,4.44,crm,2024-05-03 00:00:00,
TXN-10007297-19561,10007297,2,03/01/2024,2024,3,March,Q1,Friday,2024-03-02,"Mar 12, 2024",1103,Brandon Jackson,Brandon,jackson,brandonjackson701@hotmail.com,8298141639,Jacksonville,Florida,27082,South,Silver,Non-Binary,23,18-25,2027,Instant Pot 8 Quart,SKU-2027-4461,PressurePlus,Kitchen,Appliances,Home & Garden,1,129.99,48.0,67.59,67.59,7.000000000000001,$4.73,72.32,3003,Parkway Pop-Up,Colorado Springs,Colorado,West,Express,4018,Nicholas Ortiz,Store Manager,5010,Weekend Deal,Mobile App,Cash,In-Store Pickup,processing,No,51.28,16.31,POS,2024-03-01 00:00:00,2024-03-06 00:00:00
TXN-10003850-10245,10003850,1,12-12-2024,2024,12,December,Q4,Thursday,,17/12/2024,1036,Ms. Jose Cox,Jose,Cox,jose.cox837@icloud.com,605-714-7126,San Francisco,CA,22987,West,Gold,FEMALE,33,26-35,2065,Puzzle 1000 Pieces Landscape,SKU-2065-4893,MindBuilder,Toys,Puzzles,Toys & Games,1,19.99,48.0,10.39,$10.39,5.0,$0.52,10.91,3024,Lakefront Outlet,San Antonio,TX,South,Pop-Up,4051,Andrew Ward,Sales Manager,5022,No Promo,PHONE,paypal,Express,Returned,1,10.13,0.26,crm,2024-12-12 00:00:00,2024-12-16 00:00:00
TXN-10007436-19934,10007436,3,2020-08-13,2020,8,August,Q3,Thursday,08/26/2020,,1575,Mark Wright,Mark,Wright,mark_wright@icloud.com,,RALEIGH,North Carolina,18213,South,Platinum,male,55,51-65,2004,USB-C Fast Charger 65W,SKU-2004-5125,ChargeTech,Electronics,Accessories,Technology,1,34.99,39.0,21.34,21.34,10.0,2.13,$23.47,3050,Uptown Express,Philadelphia,PA,Northeast,Flagship,4044,Joshua Jackson,Regional Manager,5017,Bundle Deal,APP,CREDIT CARD,STANDARD,Returned,N,12.29,9.05,web,2020-08-13 00:00:00,2020-08-15 00:00:00
TXN-10006529-17539,10006529,2,28-02-2021,2021,2,February,Q1,Sunday,2021-03-04,14-03-2021,1596,Mr. Justin Carter,Justin,Carter,justin.carter@mail.com,+13438198128,austin,TX,23003,South,Bronze,M,30,26-35,2069,Telescope Beginner 70mm,SKU-2069-4584,StarGaze,Toys,Educational,Toys & Games,1,$89.99,48.0,46.79,46.79,7.000000000000001,3.28,50.07,3014,Highland Express,Columbus,OH,MIDWEST,Express,4005,Stephen Mitchell,Customer Advisor,5022,No Promo,phone,credit card,Standard Shipping,returned,Yes,41.11,5.68,erp,2021-02-28 00:00:00,2021-03-04 00:00:00
TXN-10002032-5380,10002032,1,03-09-2021,2021,9,September,Q3,Friday,2021/09/07,14/09/2021,1345,Jennifer Nguyen,Jennifer,Nguyen,jennifer.nguyen349@outlook.com,318-303-3694,  El Paso ,TX,58060,South,Silver,Female,43,36-50,2058,Desk Lamp LED Adjustable,SKU-2058-2037,LumLight,Office,Lighting,Books & Office,1,44.99,0.0,44.99,44.99,8.0,3.60,48.59,3007,Parkway Pop-Up,Philadelphia,PA,NORTHEAST,Pop-Up,4094,Ronald Gray,Regional Manager,,  No Promo ,IN STORE,PAYPAL,Same Day,delivered,FALSE,23.50,21.49,Web,2021-09-03 00:00:00,2021-09-04 00:00:00
TXN-10002405-6397,10002405,3,08/06/2022,2022,8,August,Q3,Saturday,08/08/2022,"Aug 13, 2022",1304,Prof. Gary Williams,  Gary ,Williams,garywilliams@mail.com,355.959.3975,  Oklahoma City ,OK,50116,South,Bronze,Female,41,36-50,2032,Resistance Bands Set 5-Pack,SKU-2032-9326,StrongBand,Sports,Exercise,Fitness & Outdoors,3,$24.99,48.0,$12.99,38.97,7.000000000000001,2.73,41.70,3037,Grand Avenue Express,Memphis,Tennessee,south,Standard,4059,Jacob Foster,Store Manager,5022,No Promo,Mobile App,Google Pay,Free Ship,Processing,FALSE,37.59,,pos,2022-08-06 00:00:00,
TXN-10001365-3661,10001365,2,11/20/2022,2022,11,November,Q4,Sunday,2022/11/21,"November 25, 2022",1361,Susan Hughes,Susan,Hughes,susan.hughes170@icloud.com,284-240-1003,SAN JOSE,California,48198,West,Bronze,non-binary,57,51-65,2043,Moisturizing Face Cream SPF30,SKU-2043-8727,GlowSkin,Beauty,Skincare,Health & Beauty,3,29.99,48.0,15.59,46.77,6.0,2.81,$49.58,3036,Riverside Pop-Up,Chicago,Illinois,Midwest,Standard,4040,Nancy Brooks,Sales Representative,5010,weekend deal,Mobile,Google Pay,Free Ship,pending,No,,-2.52,web,2022-11-20 00:00:00,
TXN-10003509-9294,10003509,3,2023/09/09,2023,9,September,Q3,Saturday,"September 12, 2023",,1276,Ms. Jeffrey Murphy,Jeffrey,Murphy,jeffreymurphy@aol.com,8289317082,Kansas City,MO,27739,Midwest,Bronze,female,51,51-65,2045,Hair Dryer Professional,SKU-2045-9252,StylePro,Beauty,Hair Care,Health & Beauty,4,69.99,0.0,69.99,279.96,10.0,$28.00,307.96,3050,Uptown Express,Philadelphia,PA,Northeast,Flagship,4089,Mark Richardson,Sales Manager,,No Promo,catalog,PayPal,Free Ship,processing,No,$151.48,128.48,POS,2023-09-09 00:00:00,2023-09-10 00:00:00
TXN-10000636-1728,10000636,4,02/08/2023,2023,8,August,Q3,Wednesday,,08/24/2023,1302,Dr. Robert Johnson,Robert,Johnson,robert.johnson@outlook.com,746-816-1646,Oklahoma City,OK,40160,South,Gold,,50,36-50,2040,Sleeping Bag -20F,SKU-2040-5501,WildCamp,Sports,Camping,Fitness & Outdoors,2,89.99,21.0,71.09,142.18,10.0,14.22,$156.40,3023,Midtown Outlet,Indianapolis,IN,Midwest,Outlet,4039,Donna Sanders,Account Executive,5003,Flash Sale,Phone,Debit Card,Same Day,cancelled,N,68.60,73.58,pos,2023-08-02 00:00:00,
TXN-10006950-18623,10006950,6,09-02-2022,2022,2,February,Q1,Wednesday,2022/02/11,19/02/2022,1579,Mr. Rebecca Jones,  Rebecca ,Jones,rebecca.jones@gmail.com,305.522.2235,Jacksonville,FL,62664,South,Platinum,Other,36,36-50,2042,Protein Powder Whey 5lb,SKU-2042-7028,MuscleFuel,Health,Supplements,Health & Beauty,2,54.99,9.0,$50.04,$100.08,8.0,8.01,$108.09,3019,City Center Standard,San Antonio,Texas,south,Standard,4095,Carolyn Rodriguez,Regional Manager,5030,Winter Clearance,In-Store,Google Pay,EXPRESS,delivered,0,50.10,49.98,CRM,2022-02-09 00:00:00,2022-02-13 00:00:00
TXN-10001257-3361,10001257,2,"Sep 27, 2024",2024,9,September,Q3,Friday,2024/09/29,2024/09/30,1357,Donna Rivera,Donna,Rivera,donna.rivera@@@icloud.com,8276716684,Omaha,NE,86758,Midwest,Silver,Female,49,36-50,2009,Noise Cancelling Earbuds,SKU-2009-2763,SoundPro,electronics,Audio,Technology,1,129.99,48.0,67.59,67.59,8.0,$5.41,$73.00,3040,Westfield Mall Pop-Up,Tucson,Arizona,West,Outlet,4082,Cynthia Bailey,Regional Manager,5022,no promo,in-store,debit card,Standard Shipping,SHIPPED,1,$72.43,,CRM,2024-09-27 00:00:00,2024-09-30 00:00:00
TXN-10007349-19697,10007349,3,"Jan 20, 2023",2023,1,January,Q1,Friday,2023/01/25,02-02-2023,1193,Jose Richardson,Jose,Richardson,joserichardson@icloud.com,4863299327,Phoenix,AZ,96966,West,Silver,non-binary,41,36-50,2038,Water Bottle 32oz Insulated,SKU-2038-9318,HydroFlow,Sports,Hydration,Fitness & Outdoors,5,34.99,10.0,31.49,$157.45,10.0,15.74,173.19,3017,Parkway Express,Fresno,California,West,Pop-Up,4072,Deborah Ruiz,Regional Manager,5005,Flash Sale,Online,Debit Card,Pickup,processing,FALSE,$71.30,,crm,2023-01-20 00:00:00,
TXN-10003744-9945,10003744,1,2022-02-20,2022,2,February,Q1,Sunday,26-02-2022,2022/02/28,1335,Ronald Diaz,Ronald,Diaz,ronald_diaz111@protonmail.com,6644913668,  New York ,NY,82427,Northeast,Silver,non-binary,36,36-50,2013,Men's Casual Polo Shirt,SKU-2013-3568,UrbanStyle,Clothing,Tops,Apparel & Sports,5,34.99,40.0,20.99,$104.95,8.0,$8.40,$113.35,3047,Lakefront Pop-Up,Philadelphia,PA,Northeast,Standard,4066,Sarah Stewart,Regional Manager,5025,no promo,PHONE,gift card,Overnight Shipping,CANCELLED,Y,$69.70,,Manual,2022-02-20 00:00:00,2022-02-21 00:00:00
TXN-10007414-19876,10007414,2,"December 14, 2022",2022,12,December,Q4,Wednesday,"Dec 16, 2022",2022/12/19,1260,Karen Anderson,  Karen ,Anderson,karen.anderson@outlook.com,,San Diego,California,42013,West,Bronze,Non-Binary,45,36-50,2058,Desk Lamp LED Adjustable,SKU-2058-2037,LumLight,Office,Lighting,Books & Office,1,44.99,48.0,23.39,23.39,10.0,2.34,$25.73,3044,City Center Express,Fresno,California,WEST,Pop-Up,4085,Ronald Cox,Sales Representative,5022,No Promo,in-store,paypal,Overnight,Delivered,FALSE,$23.50,-0.11,web,2022-12-14 00:00:00,2022-12-16 00:00:00
TXN-10000188-495,10000188,1,19-06-2024,2024,6,June,Q2,Wednesday,2024/06/24,"Jul 02, 2024",1208,Donald Campbell,donald,Campbell,donaldcampbell126@outlook.com,+18746869436,MEMPHIS,TN,52229,South,Silver,MALE,49,36-50,2044,Electric Toothbrush Rechargeable,SKU-2044-5710,SmileBright,health,Oral Care,Health & Beauty,4,49.99,15.0,$42.49,169.96,10.0,17.00,186.96,3018,Midtown Express,Charlotte,NC,South,Outlet,4033,Kevin Castillo,Sales Consultant,5012,loyalty reward,Phone,bank transfer,standard shipping,returned,N,91.36,78.60,web,2024-06-19 00:00:00,2024-06-21 00:00:00
TXN-10007730-20712,10007730,1,"May 25, 2022",2022,5,May,Q2,Wednesday,,2022-06-13,1060,Julie Evans,Julie,Evans,julieevans38@yahoo.com,,Fresno,CA,66420,West,Silver,Other,46,36-50,2002,Smart LED TV 55-inch,SKU-2002-4412,VisionMax,Electronics,Television,Technology,2,$699.99,48.0,363.99,727.98,10.0,72.80,800.78,3033,Riverside Express,Tucson,AZ,West,Outlet,4058,Nicholas Evans,Sales Associate,5010,Weekend Deal,ONLINE,Apple Pay,Pickup,shipped,Y,$596.76,131.22,web,2022-05-25 00:00:00,2022-05-26 00:00:00
TXN-10005557-14896,10005557,2,22-09-2022,2022,9,September,Q3,Thursday,2022-10-06,2022-10-12,1081,Mrs. Catherine Rodriguez,Catherine,Rodriguez,catherine.rodriguez@yahoo.com,+15526205327,Las Vegas,Nevada,32570,West,Bronze,non-binary,23,18-25,2069,Telescope Beginner 70mm,SKU-2069-4584,StarGaze,Toys,Educational,Toys & Games,2,89.99,0.0,$89.99,179.98,9.0,16.20,196.18,3028,City Center Flagship,Boston,MA,Northeast,Standard,4017,Andrew Jones,Sales Associate,,no promo,phone,bank transfer,Express,CANCELLED,1,,97.76,Web,2022-09-22 00:00:00,2022-09-25 00:00:00
